season,round,session,driver_slug,lap,stint,lap_time,sector1,sector2,sector3,compound,tyre_life,fresh_tyre,speed_trap,is_personal_best,deleted,is_accurate
2018,1,fp1,stroll,22,5,103.539,40.038,26.005,37.496,ULTRASOFT,11,0,200.0,0,0,0
2018,1,fp1,stroll,23,5,87.249,28.831,23.626,34.792,ULTRASOFT,12,0,301.0,0,0,1
2018,1,fp1,stroll,24,5,88.474,29.31,23.72,35.444,ULTRASOFT,13,0,297.0,0,0,1
2018,1,fp1,stroll,25,5,88.402,29.364,23.749,35.289,ULTRASOFT,14,0,291.0,0,0,1
2018,1,fp1,stroll,26,5,88.774,29.3,23.957,35.517,ULTRASOFT,15,0,290.0,0,0,1
2018,1,fp1,stroll,27,5,88.151,29.255,23.697,35.199,ULTRASOFT,16,0,292.0,0,0,1
2018,1,fp1,stroll,28,5,88.278,29.289,23.828,35.161,ULTRASOFT,17,0,292.0,0,0,1
2018,1,fp1,stroll,29,5,88.889,29.31,23.914,35.665,ULTRASOFT,18,0,293.0,0,0,1
2018,1,fp1,stroll,30,5,,29.831,24.225,,ULTRASOFT,19,0,280.0,0,0,0
2018,1,fp1,kevin_magnussen,1,1,,47.15,27.114,,SUPERSOFT,1,1,175.0,0,0,0
2018,1,fp1,kevin_magnussen,2,2,125.989,58.642,26.875,40.472,SUPERSOFT,2,0,194.0,0,0,0
2018,1,fp1,kevin_magnussen,3,2,89.345,29.694,23.953,35.698,SUPERSOFT,3,0,284.0,1,0,1
2018,1,fp1,kevin_magnussen,4,2,87.988,29.245,23.59,35.153,SUPERSOFT,4,0,307.0,1,0,1
2018,1,fp1,kevin_magnussen,5,2,,34.68,26.058,,SUPERSOFT,5,0,291.0,0,0,0
2018,1,fp1,kevin_magnussen,6,3,129.33,58.912,25.25,45.168,ULTRASOFT,1,1,215.0,0,0,0
2018,1,fp1,kevin_magnussen,7,3,,28.727,23.447,,ULTRASOFT,2,1,300.0,0,0,0
2018,1,fp1,kevin_magnussen,8,4,101.21,37.455,24.807,38.948,ULTRASOFT,3,0,213.0,0,0,0
2018,1,fp1,kevin_magnussen,9,4,87.035,29.115,23.479,34.441,ULTRASOFT,4,0,304.0,1,0,1
2018,1,fp1,kevin_magnussen,10,4,90.847,28.689,23.509,38.649,ULTRASOFT,5,0,305.0,0,0,1
2018,1,fp1,kevin_magnussen,11,4,91.275,31.314,24.145,35.816,ULTRASOFT,6,0,278.0,0,0,1
2018,1,fp1,kevin_magnussen,12,4,87.987,28.953,23.792,35.242,ULTRASOFT,7,0,297.0,0,0,1
2018,1,fp1,kevin_magnussen,13,4,,29.074,23.843,,ULTRASOFT,8,0,298.0,0,0,0
2018,1,fp1,hulkenberg,1,1,,65.057,29.966,,SOFT,1,1,148.0,0,0,0
2018,1,fp1,hulkenberg,2,2,,55.036,26.493,,SOFT,2,0,195.0,0,0,0
2018,1,fp1,hulkenberg,3,3,118.806,50.998,25.871,41.937,SOFT,3,0,202.0,0,0,0
2018,1,fp1,hulkenberg,4,3,88.761,29.515,23.826,35.42,SOFT,4,0,295.0,1,0,1
2018,1,fp1,hulkenberg,5,3,106.576,34.321,27.635,44.62,SOFT,5,0,238.0,0,0,1
2018,1,fp1,hulkenberg,6,3,87.653,29.017,23.724,34.912,SOFT,6,0,297.0,1,0,1
2018,1,fp1,hulkenberg,7,3,101.004,33.941,26.981,40.082,SOFT,7,0,238.0,0,0,1
2018,1,fp1,hulkenberg,8,3,87.505,29.08,23.754,34.671,SOFT,8,0,297.0,1,0,1
2018,1,fp1,hulkenberg,9,3,,31.77,24.629,,SOFT,9,0,269.0,0,0,0
2018,1,fp1,hulkenberg,10,4,120.902,53.963,28.156,38.783,SUPERSOFT,1,1,199.0,0,0,0
2018,1,fp1,hulkenberg,11,4,87.005,28.743,23.422,34.84,SUPERSOFT,2,1,297.0,1,0,1
2018,1,fp1,hulkenberg,12,4,102.446,34.251,26.975,41.22,SUPERSOFT,3,1,241.0,0,0,1
2018,1,fp1,hulkenberg,13,4,86.694,28.716,23.519,34.459,SUPERSOFT,4,1,297.0,1,0,1
2018,1,fp1,hulkenberg,14,4,112.16,36.367,31.286,44.507,SUPERSOFT,5,1,232.0,0,0,1
2018,1,fp1,hulkenberg,15,4,86.583,28.619,23.644,34.32,SUPERSOFT,6,1,296.0,1,0,1
2018,1,fp1,hulkenberg,16,4,,33.922,24.775,,SUPERSOFT,7,1,248.0,0,0,0
2018,1,fp1,hulkenberg,17,5,126.213,56.36,27.374,42.479,SUPERSOFT,8,0,208.0,0,0,0
2018,1,fp1,hulkenberg,18,5,86.709,28.639,23.582,34.488,SUPERSOFT,9,0,299.0,0,0,1
2018,1,fp1,hulkenberg,19,5,109.732,36.289,30.92,42.523,SUPERSOFT,10,0,243.0,0,0,1
2018,1,fp1,hulkenberg,20,5,87.292,28.907,23.533,34.852,SUPERSOFT,11,0,299.0,0,0,1
2018,1,fp1,hulkenberg,21,5,109.364,37.989,29.205,42.17,SUPERSOFT,12,0,217.0,0,0,1
2018,1,fp1,hulkenberg,22,5,86.586,28.697,23.461,34.428,SUPERSOFT,13,0,299.0,0,0,1
2018,1,fp1,hulkenberg,23,5,94.267,31.089,24.84,38.338,SUPERSOFT,14,0,275.0,0,0,1
2018,1,fp1,hulkenberg,24,5,138.531,32.335,26.292,79.904,SUPERSOFT,15,0,236.0,0,0,1
2018,1,fp1,hulkenberg,25,5,,34.929,23.813,,SUPERSOFT,16,0,200.0,0,0,0
2018,1,fp1,brendon_hartley,1,1,,52.639,33.681,,SOFT,1,1,168.0,0,0,0
2018,1,fp1,brendon_hartley,2,2,114.508,49.715,25.499,39.294,SOFT,2,0,211.0,0,0,0
2018,1,fp1,brendon_hartley,3,2,93.28,31.358,24.673,37.249,SOFT,3,0,281.0,1,0,0
2018,1,fp1,brendon_hartley,4,2,90.46,29.876,24.165,36.419,SOFT,4,0,292.0,1,0,1
2018,1,fp1,brendon_hartley,5,2,88.308,29.136,23.818,35.354,SOFT,5,0,303.0,1,0,1
2018,1,fp1,brendon_hartley,6,2,91.202,29.169,23.835,38.198,SOFT,6,0,298.0,0,0,1
2018,1,fp1,brendon_hartley,7,2,120.027,29.464,23.651,66.912,SOFT,7,0,302.0,0,0,0
2018,1,fp1,brendon_hartley,8,3,,39.155,24.115,,SOFT,8,0,223.0,0,0,0
2018,1,fp1,brendon_hartley,9,4,,44.985,29.405,,SUPERSOFT,1,1,166.0,0,0,0
2018,1,fp1,brendon_hartley,10,5,111.512,45.839,27.435,38.238,SUPERSOFT,2,0,174.0,0,0,0
2018,1,fp1,brendon_hartley,11,5,87.809,28.86,23.468,35.481,SUPERSOFT,3,0,308.0,1,0,1
2018,1,fp1,brendon_hartley,12,5,107.178,35.714,31.708,39.756,SUPERSOFT,4,0,281.0,0,0,1
2018,1,fp1,brendon_hartley,13,5,87.745,28.951,23.484,35.31,SUPERSOFT,5,0,309.0,1,0,1
2018,1,fp1,brendon_hartley,14,5,95.452,32.544,25.983,36.925,SUPERSOFT,6,0,296.0,0,0,1
2018,1,fp1,brendon_hartley,15,5,138.188,32.07,26.441,79.677,SUPERSOFT,7,0,295.0,0,0,1
2018,1,fp1,brendon_hartley,16,5,,35.297,26.307,,SUPERSOFT,8,0,237.0,0,0,0
2018,1,fp1,ocon,1,1,115.832,42.715,25.689,47.428,ULTRASOFT,1,1,198.0,0,0,0
2018,1,fp1,ocon,2,1,,36.224,24.964,,ULTRASOFT,2,1,194.0,0,0,0
2018,1,fp1,ocon,3,2,109.789,39.441,24.597,45.751,ULTRASOFT,3,0,169.0,0,0,0
2018,1,fp1,ocon,4,2,88.336,29.314,23.87,35.152,ULTRASOFT,4,0,296.0,1,0,0
2018,1,fp1,ocon,5,2,99.436,36.412,25.896,37.128,ULTRASOFT,5,0,224.0,0,0,1
2018,1,fp1,ocon,6,2,87.229,28.781,23.859,34.589,ULTRASOFT,6,0,308.0,1,0,1
2018,1,fp1,ocon,7,2,116.682,37.953,32.086,46.643,ULTRASOFT,7,0,226.0,0,0,1
2018,1,fp1,ocon,8,2,86.694,28.599,23.517,34.578,ULTRASOFT,8,0,309.0,1,0,1
2018,1,fp1,ocon,9,2,87.003,28.727,23.606,34.67,ULTRASOFT,9,0,309.0,0,0,1
2018,1,fp1,ocon,10,2,,34.626,25.375,,ULTRASOFT,10,0,239.0,0,0,0
2018,1,fp1,ocon,11,3,99.156,37.338,24.918,36.9,SUPERSOFT,1,1,221.0,0,0,0
2018,1,fp1,ocon,12,3,97.932,30.75,25.463,41.719,SUPERSOFT,2,1,310.0,0,0,1
2018,1,fp1,ocon,13,3,86.674,28.474,23.496,34.704,SUPERSOFT,3,1,308.0,1,0,1
2018,1,fp1,ocon,14,3,119.163,41.418,29.407,48.338,SUPERSOFT,4,1,217.0,0,0,1
2018,1,fp1,ocon,15,3,87.403,28.689,24.257,34.457,SUPERSOFT,5,1,309.0,0,0,1
2018,1,fp1,ocon,16,3,111.677,40.56,29.914,41.203,SUPERSOFT,6,1,221.0,0,0,1
2018,1,fp1,ocon,17,3,86.839,28.647,23.585,34.607,SUPERSOFT,7,1,305.0,0,0,1
2018,1,fp1,ocon,18,3,103.202,36.077,28.011,39.114,SUPERSOFT,8,1,247.0,0,0,1
2018,1,fp1,ocon,19,3,86.605,28.672,23.527,34.406,SUPERSOFT,9,1,307.0,1,0,1
2018,1,fp1,ocon,20,3,,34.717,25.934,,SUPERSOFT,10,1,233.0,0,0,0
2018,1,fp1,ocon,21,4,100.596,38.565,25.091,36.94,SUPERSOFT,11,0,216.0,0,0,0
2018,1,fp1,ocon,22,4,90.488,29.972,24.239,36.277,SUPERSOFT,12,0,293.0,0,0,1
2018,1,fp1,ocon,23,4,90.613,30.007,24.529,36.077,SUPERSOFT,13,0,291.0,0,0,1
2018,1,fp1,ocon,24,4,90.178,29.923,24.275,35.98,SUPERSOFT,14,0,295.0,0,0,1
2018,1,fp1,ocon,25,4,91.675,29.83,25.148,36.697,SUPERSOFT,15,0,296.0,0,0,1
2018,1,fp1,ocon,26,4,90.875,30.021,24.595,36.259,SUPERSOFT,16,0,295.0,0,0,1
2018,1,fp1,ocon,27,4,93.87,29.932,24.521,39.417,SUPERSOFT,17,0,296.0,0,0,1
2018,1,fp1,ocon,28,4,90.633,29.983,24.369,36.281,SUPERSOFT,18,0,296.0,0,0,1
2018,1,fp1,ocon,29,4,,36.086,26.349,88.255,SUPERSOFT,19,0,236.0,0,0,0
2018,1,fp1,ocon,30,4,,37.955,28.055,,SUPERSOFT,20,0,208.0,0,0,0
2018,1,fp1,max_verstappen,1,1,,54.761,26.557,,ULTRASOFT,1,1,200.0,0,0,0
2018,1,fp1,max_verstappen,2,2,101.076,39.043,25.025,37.008,ULTRASOFT,2,0,200.0,0,0,0
2018,1,fp1,max_verstappen,3,2,86.007,28.911,23.252,33.844,ULTRASOFT,3,0,299.0,1,0,0
2018,1,fp1,max_verstappen,4,2,102.221,33.31,25.835,43.076,ULTRASOFT,4,0,263.0,0,0,0
2018,1,fp1,max_verstappen,5,2,84.959,28.367,23.061,33.531,ULTRASOFT,5,0,303.0,1,0,1
2018,1,fp1,max_verstappen,6,2,105.378,34.272,27.496,43.61,ULTRASOFT,6,0,253.0,0,0,1
2018,1,fp1,max_verstappen,7,2,84.936,28.339,23.115,33.482,ULTRASOFT,7,0,300.0,1,0,1
2018,1,fp1,max_verstappen,8,2,112.161,37.905,28.982,45.274,ULTRASOFT,8,0,256.0,0,0,1
2018,1,fp1,max_verstappen,9,2,84.948,28.293,23.05,33.605,ULTRASOFT,9,0,299.0,0,0,1
2018,1,fp1,max_verstappen,10,2,,31.107,25.341,,ULTRASOFT,10,0,236.0,0,0,0
2018,1,fp1,max_verstappen,11,3,106.101,38.0,25.817,42.284,SUPERSOFT,1,1,205.0,0,0,0
2018,1,fp1,max_verstappen,12,3,84.771,28.12,23.048,33.603,SUPERSOFT,2,1,300.0,1,0,1
2018,1,fp1,max_verstappen,13,3,112.327,37.426,29.985,44.916,SUPERSOFT,3,1,245.0,0,0,1
2018,1,fp1,max_verstappen,14,3,101.988,30.933,27.799,43.256,SUPERSOFT,4,1,299.0,0,0,1
2018,1,fp1,max_verstappen,15,3,84.784,27.978,23.258,33.548,SUPERSOFT,5,1,301.0,0,0,1
2018,1,fp1,max_verstappen,16,3,112.448,37.079,30.586,44.783,SUPERSOFT,6,1,243.0,0,0,1
2018,1,fp1,max_verstappen,17,3,85.073,28.186,23.147,33.74,SUPERSOFT,7,1,301.0,0,0,1
2018,1,fp1,max_verstappen,18,3,,32.611,25.948,,SUPERSOFT,8,1,236.0,0,0,0
2018,1,fp1,max_verstappen,19,4,144.317,77.196,27.727,39.394,SUPERSOFT,9,0,137.0,0,0,0
2018,1,fp1,max_verstappen,20,4,89.013,29.371,23.909,35.733,SUPERSOFT,10,0,284.0,0,0,1
2018,1,fp1,max_verstappen,21,4,89.223,29.708,24.215,35.3,SUPERSOFT,11,0,276.0,0,0,1
2018,1,fp1,max_verstappen,22,4,89.32,29.591,24.154,35.575,SUPERSOFT,12,0,280.0,0,0,1
2018,1,fp1,max_verstappen,23,4,89.374,29.728,24.145,35.501,SUPERSOFT,13,0,277.0,0,0,1
2018,1,fp1,max_verstappen,24,4,96.383,29.543,24.035,42.805,SUPERSOFT,14,0,295.0,0,0,1
2018,1,fp1,max_verstappen,25,4,88.833,29.424,23.941,35.468,SUPERSOFT,15,0,283.0,0,0,1
2018,1,fp1,max_verstappen,26,4,,33.64,33.767,,SUPERSOFT,16,0,236.0,0,0,0
2018,1,fp1,sirotkin,1,1,,44.533,28.999,,SUPERSOFT,1,1,176.0,0,0,0
2018,1,fp1,sirotkin,2,2,108.251,41.528,26.884,39.839,ULTRASOFT,1,1,197.0,0,0,0
2018,1,fp1,sirotkin,3,2,92.057,31.505,24.512,36.04,ULTRASOFT,2,1,265.0,1,0,0
2018,1,fp1,sirotkin,4,2,89.342,29.937,24.118,35.287,ULTRASOFT,3,1,302.0,1,0,0
2018,1,fp1,sirotkin,5,2,88.275,29.26,23.963,35.052,ULTRASOFT,4,1,304.0,1,0,0
2018,1,fp1,sirotkin,6,2,88.125,29.115,23.883,35.127,ULTRASOFT,5,1,305.0,1,0,0
2018,1,fp1,sirotkin,7,2,88.615,29.102,24.464,35.049,ULTRASOFT,6,1,305.0,0,0,0
2018,1,fp1,sirotkin,8,2,112.646,37.187,30.598,44.861,ULTRASOFT,7,1,229.0,0,0,0
2018,1,fp1,sirotkin,9,2,87.82,29.237,23.636,34.947,ULTRASOFT,8,1,307.0,1,0,1
2018,1,fp1,sirotkin,10,2,107.558,35.123,28.45,43.985,ULTRASOFT,9,1,263.0,0,0,1
2018,1,fp1,sirotkin,11,2,87.501,28.702,23.886,34.913,ULTRASOFT,10,1,308.0,1,0,1
2018,1,fp1,sirotkin,12,2,,34.34,28.007,,ULTRASOFT,11,1,264.0,0,0,0
2018,1,fp1,sirotkin,13,3,112.34,42.028,29.167,41.145,ULTRASOFT,1,1,204.0,0,0,0
2018,1,fp1,sirotkin,14,3,87.319,28.583,23.308,35.428,ULTRASOFT,2,1,307.0,1,0,1
2018,1,fp1,sirotkin,15,3,124.188,37.474,34.701,52.013,ULTRASOFT,3,1,255.0,0,0,1
2018,1,fp1,sirotkin,16,3,87.035,28.864,23.581,34.59,ULTRASOFT,4,1,307.0,1,0,1
2018,1,fp1,sirotkin,17,3,120.354,38.606,34.512,47.236,ULTRASOFT,5,1,247.0,0,0,1
2018,1,fp1,sirotkin,18,3,86.536,28.544,23.456,34.536,ULTRASOFT,6,1,305.0,1,0,1
2018,1,fp1,sirotkin,19,3,,34.793,28.933,,ULTRASOFT,7,1,275.0,0,0,0
2018,1,fp1,sirotkin,20,4,106.319,43.123,25.856,37.34,ULTRASOFT,8,0,203.0,0,0,0
2018,1,fp1,sirotkin,21,4,90.971,30.033,24.489,36.449,ULTRASOFT,9,0,290.0,0,0,1
2018,1,fp1,sirotkin,22,4,93.65,31.898,24.4,37.352,ULTRASOFT,10,0,294.0,0,0,1
2018,1,fp1,sirotkin,23,4,90.755,29.951,24.369,36.435,ULTRASOFT,11,0,296.0,0,0,1
2018,1,fp1,sirotkin,24,4,,35.909,28.207,97.674,ULTRASOFT,12,0,255.0,0,0,0
2018,1,fp1,sirotkin,25,4,,38.729,29.025,,ULTRASOFT,13,0,241.0,0,0,0
2018,1,fp1,hamilton,1,1,,58.084,26.985,,ULTRASOFT,1,1,193.0,0,0,0
2018,1,fp1,hamilton,2,2,121.041,54.905,25.596,40.54,ULTRASOFT,2,0,187.0,0,0,0
2018,1,fp1,hamilton,3,2,96.522,29.982,24.048,42.492,ULTRASOFT,3,0,284.0,1,0,0
2018,1,fp1,hamilton,4,2,85.694,28.681,23.056,33.957,ULTRASOFT,4,0,306.0,1,0,0
2018,1,fp1,hamilton,5,2,116.323,43.993,27.988,44.342,ULTRASOFT,5,0,252.0,0,0,1
2018,1,fp1,hamilton,6,2,106.961,35.609,29.427,41.925,ULTRASOFT,6,0,271.0,0,0,1
2018,1,fp1,hamilton,7,2,84.914,28.045,23.084,33.785,ULTRASOFT,7,0,309.0,1,0,1
2018,1,fp1,hamilton,8,2,120.675,43.412,35.48,41.783,ULTRASOFT,8,0,254.0,0,0,1
2018,1,fp1,hamilton,9,2,84.531,28.059,22.856,33.616,ULTRASOFT,9,0,310.0,1,0,1
2018,1,fp1,hamilton,10,2,,32.711,26.053,,ULTRASOFT,10,0,286.0,0,0,0
2018,1,fp1,hamilton,11,3,123.805,57.811,26.661,39.333,ULTRASOFT,1,1,216.0,0,0,0
2018,1,fp1,hamilton,12,3,84.147,27.679,23.093,33.375,ULTRASOFT,2,1,310.0,1,0,1
2018,1,fp1,hamilton,13,3,130.581,46.387,32.512,51.682,ULTRASOFT,3,1,230.0,0,0,1
2018,1,fp1,hamilton,14,3,84.192,27.856,22.853,33.483,ULTRASOFT,4,1,309.0,0,0,1
2018,1,fp1,hamilton,15,3,127.646,46.231,35.417,45.998,ULTRASOFT,5,1,247.0,0,0,1
2018,1,fp1,hamilton,16,3,118.619,39.213,32.177,47.229,ULTRASOFT,6,1,260.0,0,0,1
2018,1,fp1,hamilton,17,3,84.026,27.72,22.794,33.512,ULTRASOFT,7,1,310.0,1,0,1
2018,1,fp1,hamilton,18,3,,36.896,27.664,,ULTRASOFT,8,1,239.0,0,0,0
2018,1,fp1,hamilton,19,4,118.731,54.141,26.425,38.165,ULTRASOFT,9,0,215.0,0,0,0
2018,1,fp1,hamilton,20,4,88.608,29.39,23.854,35.364,ULTRASOFT,10,0,287.0,0,0,1
2018,1,fp1,hamilton,21,4,88.934,29.348,24.109,35.477,ULTRASOFT,11,0,281.0,0,0,1
2018,1,fp1,hamilton,22,4,88.65,29.429,23.954,35.267,ULTRASOFT,12,0,284.0,0,0,1
2018,1,fp1,hamilton,23,4,91.997,29.864,24.177,37.956,ULTRASOFT,13,0,294.0,0,0,1
2018,1,fp1,hamilton,24,4,88.804,29.369,23.872,35.563,ULTRASOFT,14,0,293.0,0,0,1
2018,1,fp1,hamilton,25,4,89.073,29.336,24.169,35.568,ULTRASOFT,15,0,288.0,0,0,1
2018,1,fp1,hamilton,26,4,,35.167,28.585,95.984,ULTRASOFT,16,0,213.0,0,0,0
2018,1,fp1,hamilton,27,4,,34.321,27.059,,ULTRASOFT,17,0,240.0,0,0,0
2018,1,fp1,sainz,1,1,,55.127,30.118,68.161,SUPERSOFT,1,1,192.0,0,0,0
2018,1,fp1,sainz,2,2,,53.335,29.362,,SUPERSOFT,1,0,197.0,0,0,0
2018,1,fp1,sainz,3,3,125.478,53.654,24.934,46.89,SUPERSOFT,3,0,187.0,0,0,0
2018,1,fp1,sainz,4,3,88.426,29.563,23.83,35.033,SUPERSOFT,4,0,296.0,1,0,0
2018,1,fp1,sainz,5,3,87.823,29.215,23.873,34.735,SUPERSOFT,5,0,291.0,1,0,0
2018,1,fp1,sainz,6,3,108.297,37.392,30.412,40.493,SUPERSOFT,6,0,216.0,0,0,0
2018,1,fp1,sainz,7,3,87.094,28.837,23.45,34.807,SUPERSOFT,7,0,295.0,1,0,1
2018,1,fp1,sainz,8,3,107.607,39.343,28.445,39.819,SUPERSOFT,8,0,245.0,0,0,1
2018,1,fp1,sainz,9,3,86.8,28.853,23.565,34.382,SUPERSOFT,9,0,293.0,1,0,1
2018,1,fp1,sainz,10,3,,38.299,26.396,,SUPERSOFT,10,0,241.0,0,0,0
2018,1,fp1,sainz,11,4,117.017,52.51,25.644,38.863,SUPERSOFT,1,1,220.0,0,0,0
2018,1,fp1,sainz,12,4,86.21,28.501,23.362,34.347,SUPERSOFT,2,1,297.0,1,0,1
2018,1,fp1,sainz,13,4,129.174,42.067,35.42,51.687,SUPERSOFT,3,1,218.0,0,0,1
2018,1,fp1,sainz,14,4,86.297,28.671,23.435,34.191,SUPERSOFT,4,1,296.0,0,0,1
2018,1,fp1,sainz,15,4,133.05,46.444,37.369,49.237,SUPERSOFT,5,1,219.0,0,0,1
2018,1,fp1,sainz,16,4,85.922,28.472,23.376,34.074,SUPERSOFT,6,1,298.0,1,0,1
2018,1,fp1,sainz,17,4,,34.578,28.58,,SUPERSOFT,7,1,243.0,0,0,0
2018,1,fp1,sainz,18,5,124.236,53.523,27.964,42.749,SUPERSOFT,8,0,196.0,0,0,0
2018,1,fp1,sainz,19,5,86.805,28.543,23.718,34.544,SUPERSOFT,9,0,300.0,0,0,1
2018,1,fp1,sainz,20,5,117.145,40.881,36.066,40.198,SUPERSOFT,10,0,228.0,0,0,1
2018,1,fp1,sainz,21,5,86.645,28.439,23.5,34.706,SUPERSOFT,11,0,302.0,0,0,1
2018,1,fp1,sainz,22,5,88.983,29.223,23.984,35.776,SUPERSOFT,12,0,303.0,0,0,1
2018,1,fp1,sainz,23,5,,39.885,28.339,,SUPERSOFT,13,0,220.0,0,0,0
2018,1,fp1,bottas,1,1,,54.648,25.927,,SOFT,1,1,197.0,0,0,0
2018,1,fp1,bottas,2,2,117.125,53.139,25.917,38.069,ULTRASOFT,1,1,204.0,0,0,0
2018,1,fp1,bottas,3,2,86.499,29.025,23.156,34.318,ULTRASOFT,2,1,309.0,1,0,0
2018,1,fp1,bottas,4,2,103.141,34.492,28.692,39.957,ULTRASOFT,3,1,225.0,0,0,0
2018,1,fp1,bottas,5,2,86.044,28.733,23.272,34.039,ULTRASOFT,4,1,311.0,1,0,0
2018,1,fp1,bottas,6,2,104.453,36.936,27.179,40.338,ULTRASOFT,5,1,230.0,0,0,1
2018,1,fp1,bottas,7,2,,28.332,23.169,,ULTRASOFT,6,1,308.0,0,0,0
2018,1,fp1,bottas,8,3,120.639,56.138,26.817,37.684,ULTRASOFT,1,1,205.0,0,0,0
2018,1,fp1,bottas,9,3,84.577,28.123,22.929,33.525,ULTRASOFT,2,1,308.0,1,0,1
2018,1,fp1,bottas,10,3,103.967,36.483,26.668,40.816,ULTRASOFT,3,1,235.0,0,0,1
2018,1,fp1,bottas,11,3,96.803,28.503,27.144,41.156,ULTRASOFT,4,1,306.0,0,0,1
2018,1,fp1,bottas,12,3,85.196,28.184,23.071,33.941,ULTRASOFT,5,1,308.0,0,0,1
2018,1,fp1,bottas,13,3,122.941,36.238,30.769,55.934,ULTRASOFT,6,1,217.0,0,0,1
2018,1,fp1,bottas,14,3,95.395,29.536,26.316,39.543,ULTRASOFT,7,1,307.0,0,0,1
2018,1,fp1,bottas,15,3,85.004,28.037,23.008,33.959,ULTRASOFT,8,1,305.0,0,0,1
2018,1,fp1,bottas,16,3,115.274,37.764,31.556,45.954,ULTRASOFT,9,1,216.0,0,0,1
2018,1,fp1,bottas,17,3,85.283,28.043,23.175,34.065,ULTRASOFT,10,1,306.0,0,0,1
2018,1,fp1,bottas,18,3,,33.725,25.768,,ULTRASOFT,11,1,263.0,0,0,0
2018,1,fp1,bottas,19,4,119.833,54.577,26.61,38.646,ULTRASOFT,12,0,214.0,0,0,0
2018,1,fp1,bottas,20,4,88.831,29.406,23.941,35.484,ULTRASOFT,13,0,292.0,0,0,1
2018,1,fp1,bottas,21,4,89.514,29.642,24.15,35.722,ULTRASOFT,14,0,292.0,0,0,1
2018,1,fp1,bottas,22,4,89.254,29.69,23.967,35.597,ULTRASOFT,15,0,280.0,0,0,1
2018,1,fp1,bottas,23,4,89.458,29.65,23.99,35.818,ULTRASOFT,16,0,283.0,0,0,1
2018,1,fp1,bottas,24,4,89.549,29.761,24.0,35.788,ULTRASOFT,17,0,282.0,0,0,1
2018,1,fp1,bottas,25,4,89.674,29.685,24.084,35.905,ULTRASOFT,18,0,282.0,0,0,1
2018,1,fp1,bottas,26,4,89.548,29.611,23.935,36.002,ULTRASOFT,19,0,293.0,0,0,1
2018,1,fp1,bottas,27,4,89.345,29.481,23.916,35.948,ULTRASOFT,20,0,293.0,0,0,1
2018,1,fp1,bottas,28,4,,35.182,29.111,98.785,ULTRASOFT,21,0,234.0,0,0,0
2018,1,fp1,bottas,29,4,,34.758,29.084,,ULTRASOFT,22,0,259.0,0,0,0
2018,1,fp2,vandoorne,1,1,119.91,48.687,25.07,46.153,SUPERSOFT,1,1,206.0,0,0,0
2018,1,fp2,vandoorne,2,1,86.353,28.401,23.512,34.44,SUPERSOFT,2,1,302.0,1,0,0
2018,1,fp2,vandoorne,3,1,109.253,32.981,27.607,48.665,SUPERSOFT,3,1,263.0,0,0,0
2018,1,fp2,vandoorne,4,1,86.236,28.595,23.463,34.178,SUPERSOFT,4,1,305.0,1,0,0
2018,1,fp2,vandoorne,5,1,106.531,33.545,27.842,45.144,SUPERSOFT,5,1,291.0,0,0,0
2018,1,fp2,vandoorne,6,1,85.997,28.273,23.291,34.433,SUPERSOFT,6,1,312.0,1,0,0
2018,1,fp2,vandoorne,7,1,,32.966,26.796,,SUPERSOFT,7,1,265.0,0,0,0
2018,1,fp2,vandoorne,8,2,114.072,50.358,24.86,38.854,SUPERSOFT,8,0,192.0,0,0,0
2018,1,fp2,vandoorne,9,2,86.637,28.736,23.334,34.567,SUPERSOFT,9,0,302.0,0,0,0
2018,1,fp2,vandoorne,10,2,99.947,28.548,28.199,38.009,SUPERSOFT,10,0,301.0,0,0,0
2018,1,fp2,vandoorne,11,2,86.277,,25.95,34.359,SUPERSOFT,11,0,270.0,0,0,0
2018,1,fp2,vandoorne,12,2,,,,,SUPERSOFT,12,0,,0,0,0
2018,1,fp2,vandoorne,13,3,104.02,38.171,25.67,40.179,ULTRASOFT,1,1,204.0,0,0,0
2018,1,fp2,vandoorne,14,3,85.285,28.123,23.254,33.908,ULTRASOFT,2,1,302.0,1,0,1
2018,1,fp2,vandoorne,15,3,107.35,32.575,27.056,47.719,ULTRASOFT,3,1,275.0,0,0,1
2018,1,fp2,vandoorne,16,3,85.56,28.324,23.19,34.046,ULTRASOFT,4,1,305.0,0,0,1
2018,1,fp2,vandoorne,17,3,,31.81,25.488,,ULTRASOFT,5,1,269.0,0,0,0
2018,1,fp2,vandoorne,18,4,139.802,52.784,27.966,59.052,ULTRASOFT,6,0,198.0,0,0,0
2018,1,fp2,vandoorne,19,4,120.445,57.532,24.464,38.449,ULTRASOFT,7,0,219.0,0,0,0
2018,1,fp2,vandoorne,20,4,89.784,29.625,24.144,36.015,ULTRASOFT,8,0,282.0,0,0,1
2018,1,fp2,vandoorne,21,5,90.021,29.681,24.201,36.139,ULTRASOFT,7,0,277.0,0,0,1
2018,1,fp2,vandoorne,22,5,90.71,29.869,24.363,36.478,ULTRASOFT,8,0,308.0,0,0,1
2018,1,fp2,vandoorne,23,5,89.161,29.474,23.953,35.734,ULTRASOFT,9,0,282.0,0,0,1
2018,1,fp2,vandoorne,24,5,89.979,29.891,24.258,35.83,ULTRASOFT,10,0,276.0,0,0,1
