season,round,driver_id,lap,position,time,time_ms
2025,6,bortoleto,20,18,1:46.558,106558
2025,6,lawson,20,19,1:34.448,94448
2025,6,piastri,21,1,1:31.822,91822
2025,6,norris,21,2,1:31.555,91555
2025,6,max_verstappen,21,3,1:32.693,92693
2025,6,antonelli,21,4,1:32.781,92781
2025,6,russell,21,5,1:32.820,92820
2025,6,albon,21,6,1:32.551,92551
2025,6,sainz,21,7,1:33.213,93213
2025,6,leclerc,21,8,1:32.673,92673
2025,6,tsunoda,21,9,1:32.758,92758
2025,6,ocon,21,10,1:33.479,93479
2025,6,hamilton,21,11,1:33.329,93329
2025,6,hadjar,21,12,1:33.069,93069
2025,6,hulkenberg,21,13,1:33.282,93282
2025,6,bearman,21,14,1:33.087,93087
2025,6,gasly,21,15,1:33.143,93143
2025,6,alonso,21,16,1:33.521,93521
2025,6,bortoleto,21,17,1:32.328,92328
2025,6,stroll,21,18,1:46.462,106462
2025,6,lawson,21,19,1:34.492,94492
2025,6,piastri,22,1,1:31.843,91843
2025,6,norris,22,2,1:31.537,91537
2025,6,max_verstappen,22,3,1:32.472,92472
2025,6,antonelli,22,4,1:32.710,92710
2025,6,russell,22,5,1:32.592,92592
2025,6,albon,22,6,1:32.390,92390
2025,6,sainz,22,7,1:32.858,92858
2025,6,leclerc,22,8,1:32.735,92735
2025,6,tsunoda,22,9,1:32.829,92829
2025,6,hamilton,22,10,1:34.369,94369
2025,6,ocon,22,11,1:35.102,95102
2025,6,hulkenberg,22,12,1:33.272,93272
2025,6,hadjar,22,13,1:38.581,98581
2025,6,bearman,22,14,1:32.971,92971
2025,6,gasly,22,15,1:33.025,93025
2025,6,alonso,22,16,1:33.504,93504
2025,6,bortoleto,22,17,1:32.414,92414
2025,6,stroll,22,18,1:32.538,92538
2025,6,lawson,22,19,1:34.433,94433
2025,6,piastri,23,1,1:31.465,91465
2025,6,norris,23,2,1:31.478,91478
2025,6,max_verstappen,23,3,1:32.636,92636
2025,6,antonelli,23,4,1:32.400,92400
2025,6,russell,23,5,1:32.432,92432
2025,6,albon,23,6,1:32.397,92397
2025,6,sainz,23,7,1:32.557,92557
2025,6,leclerc,23,8,1:32.685,92685
2025,6,tsunoda,23,9,1:32.855,92855
2025,6,hamilton,23,10,1:33.387,93387
2025,6,ocon,23,11,1:38.825,98825
2025,6,hulkenberg,23,12,1:32.881,92881
2025,6,bearman,23,13,1:33.088,93088
2025,6,gasly,23,14,1:32.798,92798
2025,6,alonso,23,15,1:33.461,93461
2025,6,hadjar,23,16,1:45.757,105757
2025,6,bortoleto,23,17,1:32.423,92423
2025,6,stroll,23,18,1:33.019,93019
2025,6,lawson,23,19,1:34.530,94530
2025,6,piastri,24,1,1:31.429,91429
2025,6,norris,24,2,1:31.312,91312
2025,6,max_verstappen,24,3,1:32.440,92440
2025,6,antonelli,24,4,1:32.500,92500
2025,6,russell,24,5,1:32.540,92540
2025,6,albon,24,6,1:32.430,92430
2025,6,sainz,24,7,1:32.846,92846
2025,6,leclerc,24,8,1:32.858,92858
2025,6,tsunoda,24,9,1:32.673,92673
2025,6,hamilton,24,10,1:32.636,92636
2025,6,hulkenberg,24,11,1:32.738,92738
2025,6,bearman,24,12,1:32.680,92680
2025,6,gasly,24,13,1:32.831,92831
2025,6,alonso,24,14,1:33.165,93165
2025,6,hadjar,24,15,1:32.032,92032
2025,6,ocon,24,16,1:46.766,106766
2025,6,bortoleto,24,17,1:33.275,93275
2025,6,stroll,24,18,1:33.004,93004
2025,6,lawson,24,19,1:34.337,94337
2025,6,piastri,25,1,1:31.392,91392
2025,6,norris,25,2,1:31.453,91453
2025,6,max_verstappen,25,3,1:32.523,92523
2025,6,russell,25,4,1:32.356,92356
2025,6,albon,25,5,1:32.076,92076
2025,6,antonelli,25,6,1:37.258,97258
2025,6,leclerc,25,7,1:32.417,92417
2025,6,tsunoda,25,8,1:32.528,92528
2025,6,sainz,25,9,1:37.333,97333
2025,6,hamilton,25,10,1:32.674,92674
2025,6,hulkenberg,25,11,1:32.441,92441
2025,6,bearman,25,12,1:33.054,93054
2025,6,gasly,25,13,1:32.853,92853
2025,6,alonso,25,14,1:33.268,93268
2025,6,hadjar,25,15,1:31.644,91644
2025,6,ocon,25,16,1:31.358,91358
2025,6,bortoleto,25,17,1:33.162,93162
2025,6,stroll,25,18,1:32.687,92687
2025,6,lawson,25,19,1:34.094,94094
2025,6,piastri,26,1,1:31.507,91507
2025,6,norris,26,2,1:31.277,91277
2025,6,russell,26,3,1:32.020,92020
2025,6,max_verstappen,26,4,1:36.935,96935
2025,6,albon,26,5,1:37.279,97279
2025,6,leclerc,26,6,1:32.749,92749
2025,6,tsunoda,26,7,1:32.634,92634
2025,6,hamilton,26,8,1:32.503,92503
2025,6,antonelli,26,9,1:48.147,108147
2025,6,hulkenberg,26,10,1:33.266,93266
2025,6,sainz,26,11,1:45.727,105727
2025,6,bearman,26,12,1:34.140,94140
2025,6,gasly,26,13,1:34.359,94359
2025,6,alonso,26,14,1:33.205,93205
2025,6,hadjar,26,15,1:31.853,91853
2025,6,ocon,26,16,1:31.463,91463
2025,6,bortoleto,26,17,1:32.822,92822
2025,6,stroll,26,18,1:32.634,92634
2025,6,lawson,26,19,1:34.112,94112
2025,6,piastri,27,1,1:31.432,91432
2025,6,norris,27,2,1:31.612,91612
2025,6,russell,27,3,1:32.164,92164
2025,6,leclerc,27,4,1:32.452,92452
2025,6,max_verstappen,27,5,1:45.511,105511
2025,6,tsunoda,27,6,1:37.380,97380
2025,6,hamilton,27,7,1:32.824,92824
2025,6,antonelli,27,8,1:30.795,90795
2025,6,albon,27,9,1:45.269,105269
2025,6,sainz,27,10,1:31.198,91198
2025,6,hulkenberg,27,11,1:33.274,93274
2025,6,gasly,27,12,1:32.770,92770
2025,6,bearman,27,13,1:33.604,93604
2025,6,alonso,27,14,1:33.003,93003
2025,6,hadjar,27,15,1:31.902,91902
2025,6,ocon,27,16,1:31.960,91960
2025,6,bortoleto,27,17,1:32.420,92420
2025,6,stroll,27,18,1:32.527,92527
2025,6,lawson,27,19,1:34.372,94372
2025,6,piastri,28,1,1:31.718,91718
2025,6,norris,28,2,1:31.786,91786
2025,6,russell,28,3,1:32.391,92391
2025,6,leclerc,28,4,1:32.228,92228
2025,6,max_verstappen,28,5,1:36.612,96612
2025,6,hamilton,28,6,1:39.786,99786
2025,6,antonelli,28,7,1:37.710,97710
2025,6,albon,28,8,1:38.254,98254
2025,6,sainz,28,9,1:38.091,98091
2025,6,hulkenberg,28,10,1:40.580,100580
2025,6,gasly,28,11,1:41.231,101231
2025,6,tsunoda,28,12,1:55.106,115106
2025,6,hadjar,28,13,1:43.810,103810
2025,6,ocon,28,14,1:43.701,103701
2025,6,alonso,28,15,1:48.651,108651
2025,6,bortoleto,28,16,1:44.735,104735
2025,6,stroll,28,17,1:46.250,106250
2025,6,lawson,28,18,1:58.141,118141
2025,6,piastri,29,1,1:59.118,119118
2025,6,norris,29,2,2:01.886,121886
2025,6,russell,29,3,2:08.381,128381
2025,6,leclerc,29,4,2:11.178,131178
2025,6,max_verstappen,29,5,2:04.704,124704
2025,6,antonelli,29,6,2:04.850,124850
2025,6,albon,29,7,2:04.258,124258
2025,6,sainz,29,8,2:05.347,125347
2025,6,hulkenberg,29,9,2:05.176,125176
2025,6,hamilton,29,10,2:15.146,135146
2025,6,gasly,29,11,2:02.824,122824
2025,6,tsunoda,29,12,2:02.748,122748
2025,6,hadjar,29,13,2:00.719,120719
2025,6,ocon,29,14,2:00.870,120870
2025,6,bortoleto,29,15,2:01.597,121597
2025,6,alonso,29,16,2:08.730,128730
2025,6,stroll,29,17,2:00.032,120032
2025,6,lawson,29,18,1:58.646,118646
2025,6,piastri,30,1,1:53.761,113761
2025,6,norris,30,2,1:49.289,109289
2025,6,russell,30,3,1:45.845,105845
2025,6,max_verstappen,30,4,1:31.899,91899
2025,6,antonelli,30,5,1:31.786,91786
2025,6,albon,30,6,1:31.203,91203
2025,6,leclerc,30,7,1:46.616,106616
2025,6,sainz,30,8,1:31.546,91546
2025,6,hamilton,30,9,1:30.620,90620
2025,6,hulkenberg,30,10,1:32.735,92735
2025,6,tsunoda,30,11,1:31.531,91531
2025,6,gasly,30,12,1:33.172,93172
2025,6,hadjar,30,13,1:31.233,91233
2025,6,ocon,30,14,1:31.122,91122
2025,6,alonso,30,15,1:32.823,92823
2025,6,stroll,30,16,1:32.804,92804
2025,6,bortoleto,30,17,1:57.049,117049
2025,6,lawson,30,18,1:31.770,91770
2025,6,piastri,31,1,1:30.170,90170
2025,6,norris,31,2,1:30.375,90375
2025,6,russell,31,3,1:30.318,90318
2025,6,max_verstappen,31,4,1:31.025,91025
2025,6,albon,31,5,1:31.071,91071
2025,6,antonelli,31,6,1:32.717,92717
2025,6,sainz,31,7,1:32.773,92773
2025,6,leclerc,31,8,1:33.623,93623
2025,6,hamilton,31,9,1:31.139,91139
2025,6,hulkenberg,31,10,1:33.128,93128
2025,6,tsunoda,31,11,1:31.698,91698
2025,6,gasly,31,12,1:32.523,92523
2025,6,hadjar,31,13,1:31.671,91671
2025,6,ocon,31,14,1:31.877,91877
2025,6,alonso,31,15,1:32.855,92855
2025,6,stroll,31,16,1:32.974,92974
2025,6,lawson,31,17,1:32.361,92361
2025,6,piastri,32,1,1:30.211,90211
2025,6,norris,32,2,1:30.414,90414
2025,6,russell,32,3,1:31.208,91208
2025,6,max_verstappen,32,4,1:31.781,91781
2025,6,albon,32,5,1:31.514,91514
2025,6,antonelli,32,6,1:31.967,91967
2025,6,sainz,32,7,1:31.597,91597
2025,6,leclerc,32,8,1:31.641,91641
2025,6,hamilton,32,9,1:31.221,91221
2025,6,hulkenberg,32,10,1:33.230,93230
2025,6,tsunoda,32,11,1:33.002,93002
2025,6,hadjar,32,12,1:36.020,96020
2025,6,gasly,32,13,1:38.570,98570
2025,6,ocon,32,14,1:37.165,97165
2025,6,alonso,32,15,1:41.254,101254
2025,6,stroll,32,16,1:42.783,102783
2025,6,lawson,32,17,1:51.905,111905
2025,6,piastri,33,1,1:50.583,110583
2025,6,norris,33,2,1:53.913,113913
2025,6,russell,33,3,1:58.663,118663
2025,6,max_verstappen,33,4,1:59.077,119077
2025,6,albon,33,5,1:59.283,119283
2025,6,antonelli,33,6,1:59.776,119776
2025,6,sainz,33,7,2:01.453,121453
2025,6,leclerc,33,8,2:00.821,120821
2025,6,hamilton,33,9,2:00.171,120171
2025,6,hulkenberg,33,10,1:59.066,119066
2025,6,tsunoda,33,11,1:58.586,118586
2025,6,hadjar,33,12,1:55.478,115478
2025,6,ocon,33,13,1:54.247,114247
2025,6,gasly,33,14,2:03.372,123372
2025,6,alonso,33,15,1:51.086,111086
2025,6,stroll,33,16,1:49.780,109780
2025,6,lawson,33,17,1:39.589,99589
2025,6,piastri,34,1,1:38.046,98046
2025,6,norris,34,2,1:34.624,94624
2025,6,russell,34,3,1:30.826,90826
2025,6,max_verstappen,34,4,1:30.879,90879
2025,6,albon,34,5,1:30.608,90608
2025,6,antonelli,34,6,1:30.845,90845
2025,6,leclerc,34,7,1:30.813,90813
2025,6,hamilton,34,8,1:30.922,90922
2025,6,sainz,34,9,1:31.979,91979
2025,6,tsunoda,34,10,1:31.393,91393
2025,6,hulkenberg,34,11,1:32.815,92815
2025,6,hadjar,34,12,1:31.309,91309
2025,6,ocon,34,13,1:31.330,91330
2025,6,gasly,34,14,1:31.372,91372
2025,6,alonso,34,15,1:32.364,92364
2025,6,stroll,34,16,1:32.189,92189
2025,6,lawson,34,17,1:34.513,94513
2025,6,piastri,35,1,1:29.822,89822
2025,6,norris,35,2,1:29.834,89834
2025,6,russell,35,3,1:30.856,90856
2025,6,max_verstappen,35,4,1:30.680,90680
2025,6,albon,35,5,1:31.143,91143
2025,6,antonelli,35,6,1:30.807,90807
2025,6,leclerc,35,7,1:30.461,90461
2025,6,hamilton,35,8,1:30.562,90562
2025,6,sainz,35,9,1:30.703,90703
2025,6,tsunoda,35,10,1:31.410,91410
2025,6,hulkenberg,35,11,1:32.655,92655
2025,6,hadjar,35,12,1:31.488,91488
2025,6,ocon,35,13,1:31.511,91511
2025,6,gasly,35,14,1:31.159,91159
2025,6,alonso,35,15,1:32.440,92440
2025,6,stroll,35,16,1:32.333,92333
2025,6,lawson,35,17,1:32.855,92855
2025,6,piastri,36,1,1:30.201,90201
2025,6,norris,36,2,1:29.746,89746
2025,6,russell,36,3,1:31.119,91119
2025,6,max_verstappen,36,4,1:30.829,90829
2025,6,albon,36,5,1:30.799,90799
2025,6,antonelli,36,6,1:30.948,90948
2025,6,leclerc,36,7,1:30.724,90724
2025,6,hamilton,36,8,1:30.723,90723
2025,6,sainz,36,9,1:31.132,91132
2025,6,tsunoda,36,10,1:31.287,91287
2025,6,hadjar,36,11,1:31.730,91730
2025,6,ocon,36,12,1:31.650,91650
2025,6,hulkenberg,36,13,1:37.202,97202
2025,6,gasly,36,14,1:31.533,91533
2025,6,alonso,36,15,1:32.227,92227
2025,6,stroll,36,16,1:32.387,92387
2025,6,lawson,36,17,1:47.470,107470
2025,6,piastri,37,1,1:30.070,90070
2025,6,norris,37,2,1:29.975,89975
2025,6,russell,37,3,1:31.197,91197
2025,6,max_verstappen,37,4,1:30.751,90751
2025,6,albon,37,5,1:31.111,91111
2025,6,antonelli,37,6,1:31.352,91352
2025,6,leclerc,37,7,1:30.970,90970
2025,6,hamilton,37,8,1:30.856,90856
2025,6,sainz,37,9,1:31.000,91000
2025,6,tsunoda,37,10,1:31.495,91495
2025,6,hadjar,37,11,1:31.747,91747
2025,6,ocon,37,12,1:31.747,91747
2025,6,gasly,37,13,1:31.682,91682
2025,6,hulkenberg,37,14,1:44.964,104964
2025,6,alonso,37,15,1:32.641,92641
2025,6,stroll,37,16,1:32.999,92999
2025,6,piastri,38,1,1:30.167,90167
2025,6,norris,38,2,1:30.196,90196
2025,6,russell,38,3,1:30.859,90859
2025,6,max_verstappen,38,4,1:30.992,90992
2025,6,albon,38,5,1:31.363,91363
2025,6,antonelli,38,6,1:31.086,91086
2025,6,hamilton,38,7,1:30.822,90822
2025,6,leclerc,38,8,1:32.290,92290
2025,6,sainz,38,9,1:31.414,91414
2025,6,tsunoda,38,10,1:31.199,91199
2025,6,hadjar,38,11,1:31.452,91452
2025,6,ocon,38,12,1:31.603,91603
2025,6,gasly,38,13,1:31.642,91642
2025,6,hulkenberg,38,14,1:31.365,91365
2025,6,alonso,38,15,1:31.287,91287
2025,6,stroll,38,16,1:32.298,92298
2025,6,piastri,39,1,1:30.194,90194
2025,6,norris,39,2,1:30.168,90168
2025,6,russell,39,3,1:31.000,91000
2025,6,max_verstappen,39,4,1:30.793,90793
2025,6,albon,39,5,1:31.351,91351
2025,6,antonelli,39,6,1:31.188,91188
2025,6,hamilton,39,7,1:30.961,90961
2025,6,leclerc,39,8,1:31.324,91324
2025,6,sainz,39,9,1:31.285,91285
2025,6,tsunoda,39,10,1:31.557,91557
2025,6,hadjar,39,11,1:31.507,91507
2025,6,ocon,39,12,1:31.553,91553
2025,6,gasly,39,13,1:31.602,91602
2025,6,hulkenberg,39,14,1:31.044,91044
2025,6,alonso,39,15,1:32.011,92011
2025,6,stroll,39,16,1:32.237,92237
2025,6,piastri,40,1,1:30.236,90236
2025,6,norris,40,2,1:30.117,90117
2025,6,russell,40,3,1:30.903,90903
2025,6,max_verstappen,40,4,1:30.743,90743
2025,6,albon,40,5,1:31.181,91181
2025,6,antonelli,40,6,1:31.288,91288
2025,6,hamilton,40,7,1:31.047,91047
2025,6,leclerc,40,8,1:31.022,91022
2025,6,sainz,40,9,1:31.558,91558
2025,6,tsunoda,40,10,1:31.328,91328
2025,6,hadjar,40,11,1:31.544,91544
2025,6,ocon,40,12,1:31.562,91562
2025,6,gasly,40,13,1:31.455,91455
2025,6,hulkenberg,40,14,1:31.491,91491
2025,6,alonso,40,15,1:32.077,92077
2025,6,stroll,40,16,1:32.166,92166
2025,6,piastri,41,1,1:30.370,90370
2025,6,norris,41,2,1:30.168,90168
2025,6,russell,41,3,1:30.848,90848
2025,6,max_verstappen,41,4,1:30.466,90466
2025,6,albon,41,5,1:30.975,90975
2025,6,antonelli,41,6,1:31.725,91725
2025,6,hamilton,41,7,1:31.289,91289
2025,6,leclerc,41,8,1:31.236,91236
2025,6,sainz,41,9,1:31.210,91210
2025,6,tsunoda,41,10,1:31.345,91345
2025,6,hadjar,41,11,1:31.573,91573
2025,6,ocon,41,12,1:31.339,91339
2025,6,gasly,41,13,1:31.637,91637
2025,6,hulkenberg,41,14,1:31.203,91203
2025,6,alonso,41,15,1:32.121,92121
2025,6,stroll,41,16,1:32.181,92181
2025,6,piastri,42,1,1:30.307,90307
2025,6,norris,42,2,1:30.163,90163
2025,6,russell,42,3,1:30.755,90755
2025,6,max_verstappen,42,4,1:30.685,90685
2025,6,albon,42,5,1:31.389,91389
2025,6,antonelli,42,6,1:31.580,91580
2025,6,hamilton,42,7,1:31.209,91209
2025,6,leclerc,42,8,1:31.097,91097
2025,6,sainz,42,9,1:31.159,91159
2025,6,tsunoda,42,10,1:31.211,91211
2025,6,hadjar,42,11,1:31.481,91481
2025,6,ocon,42,12,1:31.542,91542
2025,6,gasly,42,13,1:31.528,91528
2025,6,hulkenberg,42,14,1:31.330,91330
2025,6,alonso,42,15,1:32.246,92246
2025,6,stroll,42,16,1:32.205,92205
2025,6,piastri,43,1,1:30.413,90413
2025,6,norris,43,2,1:30.144,90144
2025,6,russell,43,3,1:30.960,90960
2025,6,max_verstappen,43,4,1:30.775,90775
2025,6,albon,43,5,1:31.172,91172
2025,6,antonelli,43,6,1:31.616,91616
2025,6,hamilton,43,7,1:31.522,91522
2025,6,leclerc,43,8,1:31.258,91258
2025,6,sainz,43,9,1:31.248,91248
2025,6,tsunoda,43,10,1:31.229,91229
2025,6,hadjar,43,11,1:31.438,91438
2025,6,ocon,43,12,1:31.670,91670
2025,6,gasly,43,13,1:31.511,91511
2025,6,hulkenberg,43,14,1:31.015,91015
2025,6,alonso,43,15,1:31.947,91947
2025,6,stroll,43,16,1:32.190,92190
2025,6,piastri,44,1,1:30.137,90137
2025,6,norris,44,2,1:30.024,90024
2025,6,russell,44,3,1:30.795,90795
2025,6,max_verstappen,44,4,1:30.822,90822
2025,6,albon,44,5,1:31.169,91169
2025,6,antonelli,44,6,1:31.187,91187
2025,6,hamilton,44,7,1:31.274,91274
2025,6,leclerc,44,8,1:31.057,91057
2025,6,sainz,44,9,1:31.157,91157
2025,6,tsunoda,44,10,1:31.183,91183
2025,6,hadjar,44,11,1:31.459,91459
2025,6,ocon,44,12,1:31.836,91836
2025,6,gasly,44,13,1:31.443,91443
2025,6,hulkenberg,44,14,1:31.108,91108
2025,6,alonso,44,15,1:31.960,91960
2025,6,stroll,44,16,1:32.353,92353
2025,6,piastri,45,1,1:30.589,90589
2025,6,norris,45,2,1:30.095,90095
2025,6,russell,45,3,1:30.837,90837
2025,6,max_verstappen,45,4,1:30.643,90643
2025,6,albon,45,5,1:31.122,91122
2025,6,antonelli,45,6,1:31.426,91426
2025,6,hamilton,45,7,1:31.046,91046
2025,6,leclerc,45,8,1:31.167,91167
2025,6,sainz,45,9,1:31.288,91288
2025,6,tsunoda,45,10,1:31.335,91335
2025,6,hadjar,45,11,1:31.512,91512
2025,6,ocon,45,12,1:32.099,92099
2025,6,gasly,45,13,1:32.445,92445
2025,6,hulkenberg,45,14,1:31.321,91321
2025,6,alonso,45,15,1:31.928,91928
2025,6,stroll,45,16,1:34.538,94538
2025,6,piastri,46,1,1:30.653,90653
2025,6,norris,46,2,1:29.982,89982
2025,6,russell,46,3,1:30.778,90778
2025,6,max_verstappen,46,4,1:30.977,90977
2025,6,albon,46,5,1:31.073,91073
2025,6,antonelli,46,6,1:31.572,91572
2025,6,hamilton,46,7,1:31.010,91010
2025,6,leclerc,46,8,1:31.334,91334
2025,6,sainz,46,9,1:31.038,91038
2025,6,tsunoda,46,10,1:31.427,91427
2025,6,hadjar,46,11,1:31.530,91530
2025,6,ocon,46,12,1:31.838,91838
2025,6,gasly,46,13,1:31.913,91913
2025,6,hulkenberg,46,14,1:31.053,91053
2025,6,alonso,46,15,1:32.259,92259
2025,6,stroll,46,16,1:34.595,94595
2025,6,piastri,47,1,1:30.372,90372
2025,6,norris,47,2,1:30.055,90055
2025,6,russell,47,3,1:30.879,90879
2025,6,max_verstappen,47,4,1:31.136,91136
2025,6,albon,47,5,1:31.012,91012
2025,6,antonelli,47,6,1:31.375,91375
2025,6,hamilton,47,7,1:31.473,91473
2025,6,leclerc,47,8,1:30.984,90984
2025,6,sainz,47,9,1:31.128,91128
2025,6,tsunoda,47,10,1:31.046,91046
2025,6,hadjar,47,11,1:31.572,91572
2025,6,ocon,47,12,1:31.662,91662
2025,6,gasly,47,13,1:31.438,91438
2025,6,hulkenberg,47,14,1:31.052,91052
2025,6,alonso,47,15,1:33.466,93466
2025,6,stroll,47,16,1:32.662,92662
2025,6,piastri,48,1,1:30.559,90559
2025,6,norris,48,2,1:30.110,90110
2025,6,russell,48,3,1:30.821,90821
2025,6,max_verstappen,48,4,1:30.879,90879
2025,6,albon,48,5,1:31.055,91055
2025,6,antonelli,48,6,1:31.072,91072
2025,6,hamilton,48,7,1:30.891,90891
2025,6,leclerc,48,8,1:30.888,90888
2025,6,sainz,48,9,1:30.933,90933
2025,6,tsunoda,48,10,1:31.528,91528
2025,6,hadjar,48,11,1:31.172,91172
2025,6,ocon,48,12,1:31.533,91533
2025,6,gasly,48,13,1:31.327,91327
2025,6,hulkenberg,48,14,1:31.124,91124
2025,6,alonso,48,15,1:32.556,92556
2025,6,stroll,48,16,1:32.521,92521
2025,6,piastri,49,1,1:29.992,89992
2025,6,norris,49,2,1:30.211,90211
2025,6,russell,49,3,1:30.942,90942
2025,6,max_verstappen,49,4,1:30.590,90590
2025,6,albon,49,5,1:30.839,90839
2025,6,antonelli,49,6,1:31.131,91131
2025,6,hamilton,49,7,1:30.886,90886
2025,6,leclerc,49,8,1:30.849,90849
2025,6,sainz,49,9,1:30.849,90849
2025,6,tsunoda,49,10,1:31.131,91131
2025,6,hadjar,49,11,1:31.042,91042
2025,6,ocon,49,12,1:31.924,91924
2025,6,gasly,49,13,1:31.304,91304
2025,6,hulkenberg,49,14,1:31.154,91154
2025,6,alonso,49,15,1:33.964,93964
2025,6,stroll,49,16,1:32.044,92044
2025,6,piastri,50,1,1:30.136,90136
2025,6,norris,50,2,1:29.791,89791
2025,6,russell,50,3,1:30.752,90752
2025,6,max_verstappen,50,4,1:30.668,90668
2025,6,albon,50,5,1:30.950,90950
2025,6,antonelli,50,6,1:30.946,90946
2025,6,hamilton,50,7,1:30.673,90673
2025,6,leclerc,50,8,1:30.828,90828
2025,6,sainz,50,9,1:30.980,90980
2025,6,tsunoda,50,10,1:31.363,91363
2025,6,hadjar,50,11,1:30.997,90997
2025,6,ocon,50,12,1:31.642,91642
2025,6,gasly,50,13,1:31.391,91391
2025,6,hulkenberg,50,14,1:31.227,91227
2025,6,alonso,50,15,1:32.935,92935
2025,6,stroll,50,16,1:31.769,91769
2025,6,piastri,51,1,1:30.103,90103
2025,6,norris,51,2,1:29.900,89900
2025,6,russell,51,3,1:30.644,90644
2025,6,max_verstappen,51,4,1:30.534,90534
2025,6,albon,51,5,1:30.687,90687
2025,6,antonelli,51,6,1:30.965,90965
2025,6,hamilton,51,7,1:30.756,90756
2025,6,leclerc,51,8,1:30.557,90557
2025,6,sainz,51,9,1:30.813,90813
2025,6,tsunoda,51,10,1:31.179,91179
2025,6,hadjar,51,11,1:30.971,90971
2025,6,ocon,51,12,1:31.586,91586
2025,6,gasly,51,13,1:31.497,91497
2025,6,hulkenberg,51,14,1:31.363,91363
2025,6,alonso,51,15,1:32.227,92227
2025,6,stroll,51,16,1:32.029,92029
2025,6,piastri,52,1,1:30.245,90245
2025,6,norris,52,2,1:30.398,90398
2025,6,russell,52,3,1:30.637,90637
2025,6,max_verstappen,52,4,1:30.773,90773
2025,6,albon,52,5,1:30.684,90684
2025,6,antonelli,52,6,1:30.973,90973
2025,6,leclerc,52,7,1:30.975,90975
2025,6,hamilton,52,8,1:32.162,92162
2025,6,sainz,52,9,1:30.763,90763
2025,6,tsunoda,52,10,1:31.237,91237
2025,6,hadjar,52,11,1:31.228,91228
2025,6,ocon,52,12,1:31.766,91766
2025,6,gasly,52,13,1:32.090,92090
2025,6,hulkenberg,52,14,1:31.767,91767
2025,6,alonso,52,15,1:31.981,91981
2025,6,stroll,52,16,1:32.280,92280
2025,6,piastri,53,1,1:30.658,90658
2025,6,norris,53,2,1:30.540,90540
2025,6,russell,53,3,1:30.518,90518
2025,6,max_verstappen,53,4,1:30.887,90887
2025,6,albon,53,5,1:30.688,90688
2025,6,antonelli,53,6,1:30.988,90988
2025,6,leclerc,53,7,1:30.551,90551
2025,6,hamilton,53,8,1:30.779,90779
2025,6,sainz,53,9,1:30.877,90877
2025,6,tsunoda,53,10,1:31.267,91267
2025,6,hadjar,53,11,1:31.309,91309
2025,6,ocon,53,12,1:31.815,91815
2025,6,gasly,53,13,1:31.948,91948
2025,6,hulkenberg,53,14,1:31.419,91419
2025,6,alonso,53,15,1:32.609,92609
2025,6,stroll,53,16,1:32.266,92266
2025,6,piastri,54,1,1:30.269,90269
2025,6,norris,54,2,1:30.475,90475
2025,6,russell,54,3,1:30.516,90516
2025,6,max_verstappen,54,4,1:31.606,91606
2025,6,albon,54,5,1:30.657,90657
2025,6,antonelli,54,6,1:30.912,90912
2025,6,leclerc,54,7,1:30.496,90496
2025,6,hamilton,54,8,1:30.993,90993
2025,6,sainz,54,9,1:30.904,90904
2025,6,tsunoda,54,10,1:31.341,91341
2025,6,hadjar,54,11,1:31.217,91217
2025,6,ocon,54,12,1:31.794,91794
2025,6,gasly,54,13,1:31.937,91937
2025,6,hulkenberg,54,14,1:31.137,91137
2025,6,alonso,54,15,1:32.495,92495
2025,6,stroll,54,16,1:32.186,92186
2025,6,piastri,55,1,1:30.761,90761
2025,6,norris,55,2,1:30.764,90764
2025,6,russell,55,3,1:30.789,90789
2025,6,max_verstappen,55,4,1:30.523,90523
2025,6,albon,55,5,1:30.482,90482
2025,6,antonelli,55,6,1:30.829,90829
2025,6,leclerc,55,7,1:30.601,90601
2025,6,hamilton,55,8,1:30.999,90999
2025,6,sainz,55,9,1:30.801,90801
2025,6,tsunoda,55,10,1:30.964,90964
2025,6,hadjar,55,11,1:31.128,91128
2025,6,ocon,55,12,1:31.586,91586
2025,6,gasly,55,13,1:31.574,91574
2025,6,hulkenberg,55,14,1:31.156,91156
2025,6,alonso,55,15,1:32.155,92155
2025,6,stroll,55,16,1:32.076,92076
2025,6,piastri,56,1,1:30.579,90579
2025,6,norris,56,2,1:30.732,90732
2025,6,russell,56,3,1:31.001,91001
2025,6,max_verstappen,56,4,1:30.651,90651
2025,6,albon,56,5,1:30.675,90675
2025,6,antonelli,56,6,1:30.937,90937
2025,6,leclerc,56,7,1:30.707,90707
2025,6,hamilton,56,8,1:31.025,91025
2025,6,sainz,56,9,1:31.178,91178
2025,6,tsunoda,56,10,1:31.401,91401
2025,6,hadjar,56,11,1:31.336,91336
2025,6,ocon,56,12,1:31.482,91482
2025,6,gasly,56,13,1:31.519,91519
2025,6,hulkenberg,56,14,1:33.417,93417
2025,6,alonso,56,15,1:32.277,92277
2025,6,stroll,56,16,1:32.447,92447
2025,6,piastri,57,1,1:30.441,90441
2025,6,norris,57,2,1:30.985,90985
2025,6,russell,57,3,1:31.005,91005
2025,6,max_verstappen,57,4,1:30.986,90986
2025,6,albon,57,5,1:30.577,90577
2025,6,antonelli,57,6,1:30.999,90999
2025,6,leclerc,57,7,1:30.867,90867
2025,6,hamilton,57,8,1:31.958,91958
